,url,description,images,name,brand_name,in_stock,barcode,price,size
55,https://www.trendyol.com/de/hummel/laufschuh-trainingsschuh-schwarz-flacher-absatz-p-673885698,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty791/product/media/images/20230320/17/308364540/891415961/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty791/product/media/images/20230320/17/308364540/891415961/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty791/product/media/images/20230320/17/308364540/891415961/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty791/product/media/images/20230320/17/308364540/891415961/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty791/product/media/images/20230320/17/308364540/891415961/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty791/product/media/images/20230320/17/308364540/891415961/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty789/product/media/images/20230320/17/308364540/891415961/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty789/product/media/images/20230320/17/308364540/891415961/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty789/product/media/images/20230320/17/308364540/891415961/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty791/product/media/images/20230320/17/308364540/891415961/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty791/product/media/images/20230320/17/308364540/891415961/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty791/product/media/images/20230320/17/308364540/891415961/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty791/product/media/images/20230320/17/308364540/891415961/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty791/product/media/images/20230320/17/308364540/891415961/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty791/product/media/images/20230320/17/308364540/891415961/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty789/product/media/images/20230320/17/308364540/891415961/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty789/product/media/images/20230320/17/308364540/891415961/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty789/product/media/images/20230320/17/308364540/891415961/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty791/product/media/images/20230320/17/308364540/891415961/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty791/product/media/images/20230320/17/308364540/891415961/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty791/product/media/images/20230320/17/308364540/891415961/7/7_org_zoom.jpg'}]",Running & Training Shoes - Black - Flat,HUMMEL,False,,,
56,https://www.trendyol.com/de/koton/rock-braun-mini-p-31984581,"Koton launches new fashion highlights every week. A contemporary style for women, men and kids celebrating the enjoyment of fashion in all its forms. Find the perfect fit for any occasion with Koton.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty93/product/media/images/20210404/10/d1d2bab7/57474976/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty93/product/media/images/20210404/10/d1d2bab7/57474976/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty93/product/media/images/20210404/10/d1d2bab7/57474976/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty95/product/media/images/20210404/19/18b70f5c/59390245/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty95/product/media/images/20210404/19/18b70f5c/59390245/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty95/product/media/images/20210404/19/18b70f5c/59390245/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty96/product/media/images/20210404/10/a58a9d86/57474976/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty96/product/media/images/20210404/10/a58a9d86/57474976/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty96/product/media/images/20210404/10/a58a9d86/57474976/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty96/product/media/images/20210404/19/f86e9eb6/59390245/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty96/product/media/images/20210404/19/f86e9eb6/59390245/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty96/product/media/images/20210404/19/f86e9eb6/59390245/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty97/product/media/images/20210404/10/84c0d61c/57474976/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty97/product/media/images/20210404/10/84c0d61c/57474976/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty97/product/media/images/20210404/10/84c0d61c/57474976/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty98/product/media/images/20210404/19/73575445/59390245/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty98/product/media/images/20210404/19/73575445/59390245/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty98/product/media/images/20210404/19/73575445/59390245/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty97/product/media/images/20210404/10/217a20d4/57474976/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty97/product/media/images/20210404/10/217a20d4/57474976/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty97/product/media/images/20210404/10/217a20d4/57474976/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty98/product/media/images/20210404/19/bcc8be7c/59390245/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty98/product/media/images/20210404/19/bcc8be7c/59390245/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty98/product/media/images/20210404/19/bcc8be7c/59390245/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty95/product/media/images/20210404/10/10d281d8/57474976/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty95/product/media/images/20210404/10/10d281d8/57474976/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty95/product/media/images/20210404/10/10d281d8/57474976/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty97/product/media/images/20210404/19/4686c489/59390245/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty97/product/media/images/20210404/19/4686c489/59390245/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty97/product/media/images/20210404/19/4686c489/59390245/5/5_org_zoom.jpg'}]",Skirt - Brown - Mini,Koton,False,,,
57,https://www.trendyol.com/de/olalook/bluse-rot-figurbetont-p-354842075,"Ever wanted that vintage look, but didn't know where to start? Olalook takes inspiration from the past and gives them a contemporary twist. Expect palm-printed kimonos straight out of the 70s, pretty puff-sleeved tops or 90s goth-girl vests. What’s more to love? Oh right! Prices are super affordable, so you can experiment without breaking the bank.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty536/product/media/images/20220917/13/176511410/572698007/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty536/product/media/images/20220917/13/176511410/572698007/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty536/product/media/images/20220917/13/176511410/572698007/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty535/product/media/images/20220917/13/176511410/572698007/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty535/product/media/images/20220917/13/176511410/572698007/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty535/product/media/images/20220917/13/176511410/572698007/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty536/product/media/images/20220917/13/176511410/572698007/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty536/product/media/images/20220917/13/176511410/572698007/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty536/product/media/images/20220917/13/176511410/572698007/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty536/product/media/images/20220917/13/176511410/572698007/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty536/product/media/images/20220917/13/176511410/572698007/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty536/product/media/images/20220917/13/176511410/572698007/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty535/product/media/images/20220917/13/176511410/572698007/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty535/product/media/images/20220917/13/176511410/572698007/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty535/product/media/images/20220917/13/176511410/572698007/6/6_org_zoom.jpg'}]",Blouse - Red - Fitted,Olalook,True,2000300381524,10.99,
58,https://www.trendyol.com/de/puma/jacke-rot-regular-fit-p-736052120,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty950/product/media/images/20230612/18/385081239/967887040/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty950/product/media/images/20230612/18/385081239/967887040/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty950/product/media/images/20230612/18/385081239/967887040/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty950/product/media/images/20230612/18/385081239/967887040/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty950/product/media/images/20230612/18/385081239/967887040/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty950/product/media/images/20230612/18/385081239/967887040/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty950/product/media/images/20230612/18/385081239/967887040/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty950/product/media/images/20230612/18/385081239/967887040/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty950/product/media/images/20230612/18/385081239/967887040/3/3_org_zoom.jpg'}]",Jacket - Red - Regular fit,Puma,False,,,
59,https://www.trendyol.com/de/holly-lolly/jacke-blau-regular-fit-p-704357006,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/21/397048420/931666972/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/21/397048420/931666972/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/21/397048420/931666972/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/21/397048420/931666972/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/21/397048420/931666972/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/21/397048420/931666972/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty973/product/media/images/20230726/21/397048420/931666972/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty973/product/media/images/20230726/21/397048420/931666972/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty973/product/media/images/20230726/21/397048420/931666972/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/21/397048420/931666972/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/21/397048420/931666972/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/21/397048420/931666972/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/21/397048420/931666972/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/21/397048420/931666972/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/21/397048420/931666972/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty973/product/media/images/20230726/21/397048420/931666972/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty973/product/media/images/20230726/21/397048420/931666972/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty973/product/media/images/20230726/21/397048420/931666972/6/6_org_zoom.jpg'}]",Jacket - Blue - Regular fit,HOLLY LOLLY,False,,,
60,https://www.trendyol.com/de/trend-alacati-stili/shorts-gelb-hoher-bund-p-312778891,"Grunge glam? Boho babe? Sporty surfer? Whatever trend you want to dip your toe into, Trend Alaçatı Stili has a cute, affordable option you'll love. When accessible prices and cutting-edge style come together, you can be whoever you want, whenever you want with this fun, street-inspired line.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty453/product/media/images/20220612/21/124857869/498831935/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty453/product/media/images/20220612/21/124857869/498831935/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty453/product/media/images/20220612/21/124857869/498831935/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty454/product/media/images/20220612/21/124857869/498831935/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty454/product/media/images/20220612/21/124857869/498831935/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty454/product/media/images/20220612/21/124857869/498831935/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty455/product/media/images/20220612/21/124857869/498831935/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty455/product/media/images/20220612/21/124857869/498831935/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty455/product/media/images/20220612/21/124857869/498831935/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty455/product/media/images/20220612/21/124857869/498831935/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty455/product/media/images/20220612/21/124857869/498831935/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty455/product/media/images/20220612/21/124857869/498831935/5/5_org_zoom.jpg'}]",Shorts - Yellow - High Waist,Trend Alaçatı Stili,False,,,
61,https://www.trendyol.com/de/trendyol-collection/pullover-blau-regular-fit-p-135805090,"Embrace your unique style – with a wide variety of apparel, footwear and accessories, Trendyol Collection translates the latest runway trends into wearable outfits for your wardrobe. Discover affordable fashion for every occasion and style – from casual & relaxed to smart & elegant. Dress the way you are.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty172/product/media/images/20210908/22/127813654/232872688/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty172/product/media/images/20210908/22/127813654/232872688/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty172/product/media/images/20210908/22/127813654/232872688/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty173/product/media/images/20210908/22/127813654/232872688/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty173/product/media/images/20210908/22/127813654/232872688/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty173/product/media/images/20210908/22/127813654/232872688/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty171/product/media/images/20210908/22/127813654/232872688/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty171/product/media/images/20210908/22/127813654/232872688/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty171/product/media/images/20210908/22/127813654/232872688/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty173/product/media/images/20210908/22/127813654/232872688/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty173/product/media/images/20210908/22/127813654/232872688/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty173/product/media/images/20210908/22/127813654/232872688/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty172/product/media/images/20210908/22/127813654/232872688/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty172/product/media/images/20210908/22/127813654/232872688/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty172/product/media/images/20210908/22/127813654/232872688/5/5_org_zoom.jpg'}]",Sweater - Blue - Regular fit,Trendyol Collection,True,8683043913234,29.99,S
62,https://www.trendyol.com/de/defacto/hemd-schwarz-regular-fit-p-693273403,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/10/396914629/916929348/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/10/396914629/916929348/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/10/396914629/916929348/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/5/5_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/6/6_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/6/6_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/6/6_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty972/product/media/images/20230726/10/396914629/916929348/7/7_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty972/product/media/images/20230726/10/396914629/916929348/7/7_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty972/product/media/images/20230726/10/396914629/916929348/7/7_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty974/product/media/images/20230726/10/396914629/916929348/8/8_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty974/product/media/images/20230726/10/396914629/916929348/8/8_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty974/product/media/images/20230726/10/396914629/916929348/8/8_org_zoom.jpg'}]",Shirt - Black - Regular fit,DeFacto,False,,,
63,https://www.trendyol.com/de/dynamo/mantel-schwarz-puffer-p-50440484,,"[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty14/product/media/images/20200930/10/12585399/89385561/1/1_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty14/product/media/images/20200930/10/12585399/89385561/1/1_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty14/product/media/images/20200930/10/12585399/89385561/1/1_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty14/product/media/images/20200930/10/12585399/89385561/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty14/product/media/images/20200930/10/12585399/89385561/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty14/product/media/images/20200930/10/12585399/89385561/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty14/product/media/images/20200930/10/12585399/89385561/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty14/product/media/images/20200930/10/12585399/89385561/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty14/product/media/images/20200930/10/12585399/89385561/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty13/product/media/images/20200930/10/12585399/89385561/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty13/product/media/images/20200930/10/12585399/89385561/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty13/product/media/images/20200930/10/12585399/89385561/4/4_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty13/product/media/images/20200930/10/12585399/89385561/5/5_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty13/product/media/images/20200930/10/12585399/89385561/5/5_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty13/product/media/images/20200930/10/12585399/89385561/5/5_org_zoom.jpg'}]",Coat - Black - Puffer,DYNAMO,True,8682252275683,87.99,M
64,https://www.trendyol.com/de/trendyol-curve/grosse-grossen-in-rock-schwarz-midi-p-738616051,"Curves are cool – from casual office outfits to comfy sweats and glamorous evening looks for your date night, Trendyol Curve has all the must-haves and latest trends in sizes up to 6XL. Discover designs for every occasion, and style them as cool, smart or elegant as you like.","[{'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty986/product/media/images/20230814/14/403083973/971616608/3/3_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty986/product/media/images/20230814/14/403083973/971616608/3/3_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty986/product/media/images/20230814/14/403083973/971616608/3/3_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty986/product/media/images/20230814/14/403083973/971616608/2/2_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty986/product/media/images/20230814/14/403083973/971616608/2/2_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty986/product/media/images/20230814/14/403083973/971616608/2/2_org_zoom.jpg'}, {'preview': 'https://cdn.dsmcdn.com/mnresize/200/-/ty986/product/media/images/20230814/14/403083973/971616608/4/4_org_zoom.jpg', 'org': 'https://cdn.dsmcdn.com/mnresize/1000/-/ty986/product/media/images/20230814/14/403083973/971616608/4/4_org_zoom.jpg', 'zoom': 'https://cdn.dsmcdn.com/mnresize/1500/-/ty986/product/media/images/20230814/14/403083973/971616608/4/4_org_zoom.jpg'}]",Plus Size Skirt - Black - Midi,Trendyol Curve,True,8683049096610,16.99,XL
